Intern L1;Intern L2;Intern ID;Ensiffrig SNI;Tvåsiffrig SNI;Tresiffrig SNI;Fyrsiffrig SNI;Femsiffrig SNI
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.1 Offentlig förvaltning;84.12 Administration av vård, utbildning, kulturell verksamhet och annan samhällsservice;84.125 Administration av program för kultur, miljö, boende m.m.
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.1 Offentlig förvaltning;84.13 Administration av näringslivsprogram;84.131 Administration av infrastrukturprogram
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.1 Offentlig förvaltning;84.13 Administration av näringslivsprogram;84.132 Administration av program för jordbruk, skogsbruk, jakt och fiske
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.1 Offentlig förvaltning;84.13 Administration av näringslivsprogram;84.133 Administration av arbetsmarknadsprogram
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.1 Offentlig förvaltning;84.13 Administration av näringslivsprogram;84.139 Administration av andra näringslivsprogram
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.21 Utrikesförvaltning;84.210 Utrikesförvaltning
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.22 Totalförsvar;84.221 Militärt försvar
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.22 Totalförsvar;84.222 Gemensam verksamhet för totalförsvaret
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.22 Totalförsvar;84.223 Civilt försvar och frivilligförsvar
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.23 Rättskipning;84.231 Åklagarverksamhet
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.23 Rättskipning;84.232 Domstolsverksamhet
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.23 Rättskipning;84.233 Kriminalvård
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.24 Polisverksamhet;84.240 Polisverksamhet
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.2 Offentliga tjänster;84.25 Brand- och räddningsverksamhet;84.250 Brand- och räddningsverksamhet
12. Offentlig förvaltning;12.1 Övrig Offentlig förvaltning;44;"O Offentlig förvaltning och försvar; obligatorisk socialförsäkring";"84. Offentlig förvaltning och försvar;  obligatorisk socialförsäkring";84.3 Obligatorisk socialförsäkring;84.30 Obligatorisk socialförsäkring;84.300 Obligatorisk socialförsäkring
13. Utbildning;13.1 Förskola;45;P Utbildning;85. Utbildning;85.1 Förskoleutbildning;85.10 Förskoleutbildning;85.100 Förskoleutbildning
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.2 Grundskoleutbildning;85.20 Grundskoleutbildning;85.201 Grundskoleutbildning och förskoleklass
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.2 Grundskoleutbildning;85.20 Grundskoleutbildning;85.202 Utbildning inom grundsärskola
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.31 Studieförberedande gymnasial utbildning m.m.;85.311 Studieförberedande gymnasial utbildning
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.31 Studieförberedande gymnasial utbildning m.m.;85.312 Kommunal vuxenutbildning o.d.
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.32 Gymnasial yrkesutbildning m.m.;85.321 Gymnasial yrkesutbildning
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.32 Gymnasial yrkesutbildning m.m.;85.322 Utbildning inom gymnasiesärskola
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.32 Gymnasial yrkesutbildning m.m.;85.323 Annan gymnasial utbildning
13. Utbildning;13.2 Grund- och gymnasieskola;46;P Utbildning;85. Utbildning;85.3 Gymnasial utbildning;85.32 Gymnasial yrkesutbildning m.m.;85.324 Yrkesförarutbildning m.m.
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.4 Eftergymnasial utbildning;85.41 Eftergymnasial utbildning vid annat än universitet och högskola;85.410 Eftergymnasial utbildning vid annat än universitet och högskola
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.4 Eftergymnasial utbildning;85.42 Universitets- eller högskoleutbildning;85.420 Universitets- eller högskoleutbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.51 Sport- och fritidsutbildning;85.510 Sport- och fritidsutbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.52 Musik-, dans- och övrig kulturell utbildning;85.521 Kommunala kulturskolans utbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.52 Musik-, dans- och övrig kulturell utbildning;85.522 Övrig musik-, dans- och kulturell utbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.53 Trafikskoleverksamhet;85.530 Trafikskoleverksamhet
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.59 Övrig utbildning;85.591 Arbetsmarknadsutbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.59 Övrig utbildning;85.592 Folkhögskoleutbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.59 Övrig utbildning;85.593 Studieförbundens och frivilligorganisationernas utbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.59 Övrig utbildning;85.594 Personalutbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.5 Vuxenutbildning och övrig utbildning;85.59 Övrig utbildning;85.599 Diverse övrig utbildning
13. Utbildning;13.3 Övrig utbildning;47;P Utbildning;85. Utbildning;85.6 Stödverksamhet för utbildningsväsendet;85.60 Stödverksamhet för utbildningsväsendet;85.600 Stödverksamhet för utbildningsväsendet
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.1 Sluten sjukvård;86.10 Sluten sjukvård;86.101 Sluten primärvård
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.1 Sluten sjukvård;86.10 Sluten sjukvård;86.102 Specialiserad sluten somatisk hälso- och sjukvård på sjukhus
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.1 Sluten sjukvård;86.10 Sluten sjukvård;86.103 Specialiserad sluten psykiatrisk hälso- och sjukvård på sjukhus
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.2 Öppen hälso- och sjukvård, tandvård;86.21 Allmänpraktiserande läkarverksamhet;86.211 Primärvårdsmottagningar med läkare m.m.
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.2 Öppen hälso- och sjukvård, tandvård;86.21 Allmänpraktiserande läkarverksamhet;86.212 Annan allmän öppen hälso- och sjukvård, ej primärvård
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.2 Öppen hälso- och sjukvård, tandvård;86.22 Specialistläkarverksamhet inom öppenvård;86.221 Specialistläkarverksamhet inom öppenvård, på sjukhus
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.2 Öppen hälso- och sjukvård, tandvård;86.22 Specialistläkarverksamhet inom öppenvård;86.222 Specialistläkarverksamhet inom öppenvård, ej på sjukhus
14. Vård & omsorg;14.3 Tandvård;50;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.2 Öppen hälso- och sjukvård, tandvård;86.23 Tandläkarverksamhet;86.230 Tandläkarverksamhet
14. Vård & omsorg;14.4 Övrig vård & omsorg;51;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.901 Medicinsk laboratorieverksamhet m.m.
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.902 Ambulanstransporter och ambulanssjukvård
14. Vård & omsorg;14.2 Sjukvård;49;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.903 Primärvård, ej läkare
14. Vård & omsorg;14.3 Tandvård;50;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.904 Tandhygienistverksamhet
14. Vård & omsorg;14.4 Övrig vård & omsorg;51;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.905 Fysioterapeutisk verksamhet  o.d.
14. Vård & omsorg;14.4 Övrig vård & omsorg;51;"Q Vård och omsorg; sociala tjänster";86. Hälso- och sjukvård;86.9 Annan hälso- och sjukvård;86.90 Annan hälso- och sjukvård;86.909 Annan öppen hälso- och sjukvård, utan läkare
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.1 Boende med sjuksköterskevård;87.10 Boende med sjuksköterskevård;87.100 Boende med sjuksköterskevård
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.2 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.20 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.201 Boende med särskild service för personer med utvecklingsstörning eller  psykiska funktionshinder
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.2 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.20 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.202 Boende med särskild service för barn och ungdomar med missbruksproblem
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.2 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.20 Boende med särskild service för personer med utvecklingsstörning, psykiska funktionshinder eller missbruksproblem;87.203 Boende med särskild service för vuxna med missbruksproblem
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.3 Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer;87.30 Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer;87.301 Vård och omsorg i särskilda boendeformer för äldre personer
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.3 Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer;87.30 Vård och omsorg i särskilda boendeformer för äldre och funktionshindrade personer;87.302 Vård och omsorg i särskilda boendeformer för  personer med funktionshinder
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.9 Annan vård och omsorg med boende;87.90 Annan vård och omsorg med boende;87.901 Heldygnsvård med boende för barn och ungdomar med sociala problem
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";87. Vård och omsorg med boende;87.9 Annan vård och omsorg med boende;87.90 Annan vård och omsorg med boende;87.902 Omsorg och sociala insatser i övriga boendeformer för vuxna
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";88. Öppna sociala insatser;88.1 Öppna sociala insatser för äldre och funktionshindrade personer;88.10 Öppna sociala insatser för äldre och funktionshindrade personer;88.101 Öppna sociala insatser för äldre personer
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";88. Öppna sociala insatser;88.1 Öppna sociala insatser för äldre och funktionshindrade personer;88.10 Öppna sociala insatser för äldre och funktionshindrade personer;88.102 Öppna sociala insatser för personer med funktionshinder
14. Vård & omsorg;14.1 Boenden;48;"Q Vård och omsorg; sociala tjänster";88. Öppna sociala insatser;88.9 Andra öppna sociala insatser;88.91 Dagbarnvård;88.910 Dagbarnvård
